Date,Description,Avg PF,Current (R),Current (Y),V B-R,V R-Y,V Y-B,kVAh,kWh,Current (B),kW (Total)
04-01-2023,22:45,1,55.89,51.67,435.29,435.59,436.74,1230660,1180062.0,,
04-01-2023,22:30,1,35.55,35.64,434.74,435.3,437.46,1230650,1180052.0,,
04-01-2023,22:15,1.00(Le),36.1,32.51,438.07,438.89,440.74,1230644,1180046.0,,
04-01-2023,22:00,0.99(Le),46.69,46.48,437.09,437.58,439.35,1230636,1180038.0,,
04-01-2023,21:45,1,68.63,62.9,432.5,432.51,434.65,1230624,1180026.0,,
04-01-2023,21:30,1,73.89,75.7,431.17,431.66,433.82,1230610,1180012.0,,
04-01-2023,21:15,1,86.07,88.57,431.07,430.89,433.45,1230594,1179996.0,,
04-01-2023,21:00,1,66.09,74.34,431.15,431.27,432.7,1230580,1179982.0,,
04-01-2023,20:45,0.99,81.68,78.63,427.59,427.46,430.35,1230564,1179966.0,,
04-01-2023,20:30,1,68.8,67.68,427.12,427.39,429.43,1230550,1179952.0,,
04-01-2023,20:15,1.00(Le),73.1,84.35,424.98,424.98,427.41,1230536,1179940.0,,
04-01-2023,20:00,1,73.93,78.44,427.61,427.37,429.26,1230524,1179926.0,,
04-01-2023,19:45,1.00(Le),55.28,62.44,450.62,450.52,452.9,1230510,1179912.0,,
04-01-2023,19:30,1,72.56,68.81,446.72,446.74,448.67,1230496,1179898.0,,
04-01-2023,19:15,1,45.12,35.97,445.17,445.74,447.59,1230484,1179886.0,,
04-01-2023,19:00,1,40.02,38.22,441.42,441.84,443.99,1230474,1179876.0,,
04-01-2023,18:45,1,47.71,49.56,435.92,436.67,438.57,1230464,1179868.0,,
04-01-2023,18:37,1,0.03,0.02,440.9,441.01,443.94,1230464,,,
04-01-2023,16:30,0.99,73.94,79.13,441.04,440.48,442.93,1230460,1179862.0,,
04-01-2023,16:15,1,63.33,64.12,440.87,441.04,443.19,1230446,1179848.0,,
04-01-2023,16:00,0.98,77.15,87.75,440.53,440.39,442.57,1230434,1179836.0,,
04-01-2023,15:45,1,67.34,81.99,437.48,437.09,438.89,1230418,1179820.0,,
04-01-2023,15:30,1.00(Le),65.29,63.6,437.63,437.59,439.22,1230404,1179806.0,,
04-01-2023,15:15,1,52.29,50.21,438.04,438.14,439.66,1230390,1179794.0,,
04-01-2023,15:00,1,70.5,56.3,438.38,438.54,440.74,1230376,1179780.0,,
04-01-2023,14:45,1.00(Le),89.14,82.88,437.37,437.67,439.45,1230362,1179766.0,,
04-01-2023,14:30,1,70.32,72.05,437.14,436.57,438.2,1230348,1179752.0,,
04-01-2023,14:15,0.99,77.21,76.18,435.96,436.43,437.44,1230334,1179738.0,,
04-01-2023,14:00,1,72.88,50.16,443.55,444.12,445.8,1230320,1179724.0,,
04-01-2023,13:45,1,61.94,58.53,443.08,442.6,444.08,1230308,1179712.0,,
04-01-2023,13:30,1,54.77,58.87,450.04,449.76,452.07,1230296,1179700.0,,
04-01-2023,13:15,1,79.53,64.88,447.13,447.54,448.83,1230284,1179688.0,,
04-01-2023,13:00,1.00(Le),27.51,21.04,450.82,451.14,452.99,1230274,1179678.0,,
04-01-2023,12:45,1.00(Le),22.45,15.42,440.22,440.5,442.66,1230270,1179674.0,,
04-01-2023,12:30,1,26.59,15.63,439.97,440.69,442.72,1230264,1179668.0,,
04-01-2023,12:15,1,64.81,77.41,435.15,435.34,436.86,1230254,1179658.0,,
04-01-2023,12:00,1,63.31,73.72,432.89,432.73,434.67,1230242,1179646.0,,
04-01-2023,11:45,1,66.38,75.42,429.95,430.23,431.63,1230230,1179634.0,,
04-01-2023,11:30,0.99,74.69,74.9,427.58,427.53,428.95,1230218,1179620.0,,
04-01-2023,11:15,0.99,65.36,71.22,426.93,426.67,428.44,1230204,1179608.0,,
04-01-2023,11:00,1,69.69,62.51,428.96,429.23,431.49,1230192,1179596.0,,
04-01-2023,10:45,0.99,71.52,67.29,424.77,425.16,426.66,1230180,1179584.0,,
04-01-2023,10:30,0.99,62.16,66.83,426.66,427.12,428.15,1230166,1179570.0,,
04-01-2023,10:15,1,69.06,68.31,424.87,425.06,426.9,1230154,1179558.0,,
04-01-2023,10:00,1,43.79,44.14,428.79,429.43,430.91,1230142,1179546.0,,
04-01-2023,09:45,0.99,79.64,79.62,427.79,427.98,429.98,1230130,1179534.0,,
04-01-2023,09:30,1.00(Le),71.57,76.74,428.69,429.24,431.17,1230118,1179522.0,,
04-01-2023,09:15,1,68.9,63.67,430.88,431.13,432.81,1230106,1179510.0,,
04-01-2023,09:00,1.00(Le),44.32,45.56,437.9,437.39,439.93,1230094,1179498.0,,
04-01-2023,08:45,0.99,66.84,69.11,437.66,438.37,440.01,1230084,1179488.0,,
04-01-2023,08:30,1,57.85,53.93,444.4,444.31,446.54,1230072,1179476.0,,
04-01-2023,08:15,1,68.07,69.35,436.71,436.48,439.31,1230060,1179464.0,,
04-01-2023,08:00,1,68.21,71.43,439.46,439.98,442.36,1230048,1179452.0,,
04-01-2023,07:45,1,73.21,72.14,428.15,428.35,430.81,1230034,1179440.0,,
04-01-2023,07:30,1,63.85,60.39,428.81,428.93,431.68,1230024,1179428.0,,
04-01-2023,07:15,1,58.53,56.03,425.84,426.37,428.76,1230012,1179416.0,,
04-01-2023,07:00,1,36.81,33.69,433.72,433.97,436.38,1230004,1179408.0,,
04-01-2023,06:45,1.00(Le),33.21,39.28,433.84,433.74,436.6,1229996,1179400.0,,
04-01-2023,06:30,1.00(Le),37.46,44.11,430.0,430.24,432.94,1229988,1179394.0,,
04-01-2023,06:15,1.00(Le),51.58,57.12,427.77,428.07,430.71,1229980,1179384.0,,
04-01-2023,06:00,1,71.66,63.71,433.48,433.89,436.48,1229970,1179374.0,,
04-01-2023,05:45,1,66.19,67.31,432.26,432.34,435.41,1229958,1179362.0,,
04-01-2023,05:30,1.00(Le),65.25,66.85,438.88,438.92,441.48,1229946,1179350.0,,
04-01-2023,05:15,1,51.67,58.44,440.54,440.09,442.18,1229934,1179338.0,,
04-01-2023,05:00,1.00(Le),57.34,60.68,445.7,445.64,447.28,1229922,1179328.0,,
04-01-2023,04:45,1.00(Le),66.49,64.78,444.77,444.88,446.9,1229910,1179316.0,,
04-01-2023,04:30,1,50.29,52.56,447.18,447.69,450.15,1229900,1179304.0,,
04-01-2023,04:15,1,44.9,57.42,447.13,446.55,448.92,1229888,1179294.0,,
04-01-2023,04:00,1,55.73,65.7,449.03,448.76,451.11,1229876,1179280.0,,
04-01-2023,03:45,1,68.85,70.02,447.15,447.02,449.05,1229862,1179266.0,,
04-01-2023,03:30,0.99,71.28,57.57,446.54,446.79,448.8,1229848,1179252.0,,
04-01-2023,03:15,1,68.84,70.21,446.05,446.34,448.24,1229836,1179240.0,,
04-01-2023,03:00,1.00(Le),56.69,48.5,448.79,449.13,451.27,1229824,1179228.0,,
04-01-2023,02:45,1,63.78,58.86,446.98,446.89,448.85,1229812,1179216.0,,
04-01-2023,02:30,1,52.35,53.28,446.24,446.15,448.16,1229798,1179204.0,,
04-01-2023,02:15,1.00(Le),55.58,49.19,447.11,446.67,449.36,1229786,1179190.0,,
04-01-2023,02:00,1.00(Le),68.21,65.33,447.45,447.82,449.86,1229774,1179178.0,,
04-01-2023,01:45,1,61.98,61.11,444.72,444.46,446.89,1229760,1179164.0,,
04-01-2023,01:30,1,55.55,53.87,444.9,444.89,446.65,1229746,1179152.0,,
04-01-2023,01:15,1,60.18,56.95,445.13,444.97,447.07,1229734,1179140.0,,
04-01-2023,01:00,1,60.03,61.24,444.2,444.48,446.43,1229722,1179128.0,,
04-01-2023,00:45,1,68.13,74.61,441.11,441.45,443.46,1229708,1179112.0,,
04-01-2023,00:30,1,72.67,54.6,443.39,443.51,445.64,1229694,1179098.0,,
04-01-2023,00:15,0.99,76.79,66.95,442.21,443.23,444.76,1229682,1179086.0,,
04-01-2023,00:00,1,55.06,70.0,444.84,444.46,446.75,1229668,1179074.0,,
05-01-2023,23:45,0.99,65.1,68.0,441.67,442.18,444.46,1231878,1181274.0,83.54,55.29
05-01-2023,23:30,0.99,70.03,69.14,442.0,441.55,444.17,1231862,1181260.0,55.77,32.67
05-01-2023,23:15,0.99,84.26,91.32,438.69,439.54,441.37,1231848,1181244.0,0.08,0.02
05-01-2023,23:00,1,71.46,69.07,440.09,440.5,442.73,1231832,1181230.0,,
05-01-2023,22:45,1,76.29,74.07,439.39,439.7,441.87,1231818,1181214.0,,
05-01-2023,22:30,1.00(Le),26.59,24.15,439.96,440.29,442.62,1231804,1181202.0,,
05-01-2023,22:15,1,33.57,30.5,441.45,442.0,444.17,1231798,1181196.0,,
05-01-2023,22:00,1.00(Le),56.04,62.2,441.92,442.36,444.17,1231790,1181188.0,,
05-01-2023,21:45,0.99,79.54,85.74,435.66,434.77,437.73,1231776,1181174.0,,
05-01-2023,21:30,0.99,81.2,79.63,436.01,436.66,438.47,1231760,1181158.0,,
05-01-2023,21:15,0.99,75.52,83.64,437.77,438.07,440.46,1231746,1181142.0,,
05-01-2023,21:00,0.99,74.88,83.81,439.61,439.12,441.85,1231730,1181128.0,,
05-01-2023,20:45,0.99,69.97,83.69,436.07,435.93,438.12,1231714,1181112.0,,
05-01-2023,20:30,1,90.96,100.69,435.99,436.28,438.16,1231698,1181096.0,,
05-01-2023,20:15,1,81.28,75.2,435.77,434.94,437.53,1231684,1181082.0,,
05-01-2023,20:00,1,85.31,95.05,436.28,436.69,437.77,1231668,1181066.0,,
05-01-2023,19:45,1,71.46,97.6,434.59,434.4,436.49,1231652,1181050.0,,
05-01-2023,19:30,1,87.58,93.14,432.26,432.04,434.38,1231638,1181036.0,,
05-01-2023,19:15,1,56.9,66.49,430.51,430.28,432.65,1231622,1181022.0,,
05-01-2023,19:00,1.00(Le),33.82,32.4,451.53,451.8,453.93,1231614,1181012.0,,
05-01-2023,18:45,0.98(Le),53.19,58.28,446.2,446.13,448.18,1231604,1181002.0,,
05-01-2023,18:30,1,43.51,63.74,448.52,447.6,449.8,1231594,1180992.0,,
05-01-2023,18:15,0.97(Le),58.63,64.93,445.14,445.31,447.86,1231582,1180980.0,,
05-01-2023,18:00,1,73.6,77.82,447.37,446.77,449.12,1231570,1180968.0,,
05-01-2023,17:45,1.00(Le),67.72,65.55,442.85,442.96,444.97,1231556,1180956.0,,
05-01-2023,17:30,1,65.44,61.24,442.7,442.93,444.93,1231544,1180942.0,,
05-01-2023,17:15,1,74.61,62.09,442.24,442.52,444.04,1231532,1180930.0,,
05-01-2023,17:00,1,63.35,66.85,444.55,443.7,446.36,1231520,1180918.0,,
05-01-2023,16:45,0.99,71.73,67.01,438.56,438.81,440.73,1231506,1180906.0,,
05-01-2023,16:30,1,60.76,60.7,440.58,440.84,442.61,1231494,1180892.0,,
05-01-2023,16:15,1,40.26,35.14,438.46,438.49,440.2,1231482,1180880.0,,
05-01-2023,16:00,1,53.06,58.47,438.26,438.41,440.06,1231470,1180870.0,,
05-01-2023,15:45,1,72.23,78.56,435.12,435.12,437.03,1231458,1180858.0,,
05-01-2023,15:30,1,84.96,68.29,434.15,434.69,436.5,1231446,1180844.0,,
05-01-2023,15:15,1,59.24,61.72,436.03,435.92,437.67,1231432,1180832.0,,
05-01-2023,15:00,1,56.75,64.32,431.86,431.0,433.01,1231420,1180820.0,,
05-01-2023,14:45,1,72.78,79.38,429.84,429.99,431.64,1231408,1180808.0,,
05-01-2023,14:30,1,70.58,63.27,431.49,431.6,432.94,1231396,1180796.0,,
05-01-2023,14:15,1,86.93,73.6,429.77,430.78,432.37,1231384,1180784.0,,
05-01-2023,14:00,1.00(Le),58.85,60.83,440.29,440.25,442.31,1231374,1180772.0,,
05-01-2023,13:45,1,62.92,58.85,439.21,439.04,441.24,1231362,1180762.0,,
05-01-2023,13:30,1.00(Le),52.8,80.83,441.63,441.44,443.47,1231350,1180750.0,,
05-01-2023,13:15,1.00(Le),60.28,62.48,440.82,441.77,443.84,1231340,1180738.0,,
05-01-2023,13:00,1,24.85,27.23,441.55,441.95,443.83,1231330,1180730.0,,
05-01-2023,12:45,1,27.67,22.63,434.84,435.27,437.64,1231326,1180724.0,,
05-01-2023,12:30,1.00(Le),26.98,20.75,434.87,435.82,437.34,1231322,1180720.0,,
05-01-2023,12:15,1,76.2,72.09,433.9,435.11,436.25,1231312,1180710.0,,
05-01-2023,12:00,1,56.53,61.13,432.24,431.76,433.8,1231300,1180700.0,,
05-01-2023,11:45,0.89,47.62,45.0,426.6,426.89,428.33,1231290,1180688.0,,
05-01-2023,11:40,1,0.02,0.03,430.3,431.09,433.46,1231288,,,
05-01-2023,11:00,1.00(Le),63.1,62.72,421.27,421.0,422.54,1231280,1180680.0,,
05-01-2023,10:45,1,73.62,72.83,422.98,423.24,424.9,1231270,1180668.0,,
05-01-2023,10:30,1,55.29,61.38,422.2,422.22,424.16,1231258,1180656.0,,
05-01-2023,10:15,1,60.8,60.6,421.21,421.72,423.4,1231246,1180646.0,,
05-01-2023,10:00,1,80.96,71.19,422.41,422.86,424.63,1231236,1180636.0,,
05-01-2023,09:45,1.00(Le),51.9,53.39,422.03,422.86,424.34,1231224,1180624.0,,
05-01-2023,09:30,1.00(Le),68.35,55.18,426.56,426.98,429.07,1231214,1180614.0,,
05-01-2023,09:15,1,71.63,63.44,425.85,425.88,427.85,1231202,1180602.0,,
05-01-2023,09:00,1,56.28,50.57,432.49,432.88,434.59,1231192,1180592.0,,
05-01-2023,08:45,0.99(Le),50.86,49.39,413.37,414.6,416.35,1231182,1180582.0,,
05-01-2023,08:30,0.97(Le),59.47,58.7,421.7,421.98,423.94,1231172,1180572.0,,
05-01-2023,08:15,1,53.04,53.27,422.43,422.41,424.57,1231162,1180562.0,,
05-01-2023,08:00,1,62.65,63.57,428.52,428.27,430.66,1231150,1180550.0,,
05-01-2023,07:45,1.00(Le),63.79,57.74,428.48,427.76,430.75,1231140,1180540.0,,
05-01-2023,07:30,1,60.22,59.42,428.09,427.79,429.87,1231128,1180528.0,,
05-01-2023,07:15,1,49.66,49.13,427.82,427.79,429.89,1231118,1180518.0,,
05-01-2023,07:00,1,34.99,37.53,433.41,433.19,435.78,1231110,1180510.0,,
05-01-2023,06:45,1,49.17,50.23,430.15,430.4,432.9,1231102,1180502.0,,
05-01-2023,06:30,1,42.81,37.86,431.64,432.32,434.51,1231094,1180494.0,,
05-01-2023,06:15,1.00(Le),46.06,44.67,429.92,430.15,432.71,1231084,1180484.0,,
05-01-2023,06:00,1,71.32,52.94,434.68,434.49,436.74,1231072,1180472.0,,
05-01-2023,05:45,1.00(Le),69.81,63.92,434.03,434.84,435.89,1231060,1180460.0,,
05-01-2023,05:30,1.00(Le),72.2,78.49,438.24,438.73,440.34,1231046,1180446.0,,
05-01-2023,05:15,1,64.84,66.97,439.84,439.78,441.93,1231034,1180434.0,,
05-01-2023,05:00,1,68.54,75.93,439.92,439.77,442.13,1231020,1180420.0,,
05-01-2023,04:45,1,76.66,62.44,440.27,439.89,442.22,1231006,1180406.0,,
05-01-2023,04:30,1,81.74,64.89,444.18,444.42,446.16,1230992,1180392.0,,
05-01-2023,04:15,1,47.33,52.1,441.72,441.92,443.91,1230980,1180380.0,,
05-01-2023,04:00,1,69.58,62.86,445.41,445.43,447.5,1230968,1180368.0,,
05-01-2023,03:45,0.99,80.83,77.19,443.19,443.38,445.24,1230954,1180354.0,,
05-01-2023,03:30,0.99(Le),63.64,66.96,443.72,444.5,445.72,1230938,1180340.0,,
05-01-2023,03:15,0.99,72.36,77.34,442.67,442.49,444.73,1230924,1180324.0,,
05-01-2023,03:00,1,66.97,75.16,444.65,444.83,447.26,1230910,1180310.0,,
05-01-2023,02:45,0.99,57.31,65.09,442.42,443.02,445.19,1230894,1180296.0,,
05-01-2023,02:30,0.99,71.21,82.05,441.25,440.86,443.03,1230880,1180280.0,,
05-01-2023,02:15,0.99(Le),66.32,65.56,442.79,443.62,444.3,1230866,1180266.0,,
05-01-2023,02:00,0.99,75.07,73.71,440.8,441.69,443.45,1230852,1180252.0,,
05-01-2023,01:45,0.99,77.25,82.11,440.16,440.47,441.99,1230836,1180238.0,,
05-01-2023,01:30,0.99,78.41,77.34,439.6,439.63,442.01,1230822,1180222.0,,
05-01-2023,01:15,0.99,69.18,72.64,442.99,443.12,445.15,1230806,1180208.0,,
05-01-2023,01:00,0.99,78.68,89.96,441.38,441.94,443.93,1230792,1180192.0,,
05-01-2023,00:45,0.99,72.43,70.56,439.37,438.99,440.94,1230776,1180178.0,,
05-01-2023,00:30,0.99,81.41,83.47,440.51,441.26,442.93,1230762,1180164.0,,
05-01-2023,00:15,1,67.47,71.53,440.63,440.85,442.37,1230748,1180150.0,,
05-01-2023,00:00,0.99,68.42,71.79,441.26,441.22,443.36,1230732,1180134.0,,
06-01-2023,23:45,0.99,80.61,73.93,438.62,438.75,441.16,1233136,1182522.0,0.08,0.01
06-01-2023,23:30,0.99,77.17,80.82,436.86,437.3,439.89,1233120,1182508.0,,
06-01-2023,23:15,0.97,87.51,68.93,435.54,435.86,437.94,1233104,1182492.0,,
06-01-2023,23:00,0.99,79.03,82.25,435.25,435.94,437.6,1233088,1182476.0,,
06-01-2023,22:45,0.98,76.72,78.0,434.65,435.26,437.1,1233072,1182460.0,,
06-01-2023,22:30,1,34.21,39.42,438.31,438.65,440.52,1233060,1182448.0,,
06-01-2023,22:15,1.00(Le),27.78,26.17,438.42,439.24,441.21,1233054,1182442.0,,
06-01-2023,22:00,1.00(Le),56.2,61.14,440.43,440.73,442.87,1233044,1182434.0,,
06-01-2023,21:45,0.98,78.31,94.77,434.52,434.73,437.02,1233028,1182418.0,,
06-01-2023,21:30,0.99,90.79,97.87,431.13,431.59,433.29,1233012,1182402.0,,
06-01-2023,21:15,0.99,89.23,87.81,430.74,431.16,433.3,1232996,1182384.0,,
06-01-2023,21:00,0.99,79.57,90.64,435.39,434.86,437.44,1232980,1182368.0,,
06-01-2023,20:45,0.98,87.53,104.47,435.41,434.65,436.82,1232962,1182352.0,,
06-01-2023,20:30,0.99,94.55,96.08,436.21,436.85,439.08,1232946,1182336.0,,
06-01-2023,20:15,0.99,78.23,82.58,436.26,435.97,438.28,1232930,1182320.0,,
06-01-2023,20:00,0.98,72.2,83.48,435.34,433.98,437.16,1232914,1182306.0,,
06-01-2023,19:45,0.99,89.22,103.02,447.86,448.14,450.29,1232898,1182290.0,,
06-01-2023,19:30,0.99,88.86,88.15,445.97,445.81,448.41,1232882,1182274.0,,
06-01-2023,19:15,0.98(Le),42.38,38.56,447.35,447.73,450.05,1232868,1182260.0,,
06-01-2023,19:00,1,43.19,38.89,445.83,445.66,447.81,1232860,1182250.0,,
06-01-2023,18:45,1,50.15,41.71,442.81,442.92,444.92,1232850,1182240.0,,
06-01-2023,18:30,1,63.76,67.47,443.09,442.5,444.72,1232838,1182230.0,,
06-01-2023,18:15,1,71.03,70.1,444.75,444.41,446.77,1232826,1182216.0,,
06-01-2023,18:00,1,87.54,78.09,446.91,446.62,448.91,1232810,1182202.0,,
06-01-2023,17:45,1,75.41,87.13,443.84,443.46,445.68,1232798,1182188.0,,
06-01-2023,17:30,1,65.41,70.65,442.16,441.73,443.79,1232784,1182174.0,,
06-01-2023,17:15,0.99,82.29,84.07,440.33,440.34,441.77,1232770,1182160.0,,
06-01-2023,17:00,0.99,74.32,85.24,439.55,439.03,441.54,1232754,1182146.0,,
06-01-2023,16:45,0.99,68.74,85.08,435.31,435.13,436.55,1232738,1182130.0,,
06-01-2023,16:30,0.98,71.72,83.61,433.51,432.54,434.34,1232722,1182112.0,,
06-01-2023,16:15,0.99,38.04,46.61,434.84,434.59,436.33,1232708,1182100.0,,
06-01-2023,16:00,1,70.24,74.62,435.21,434.41,436.45,1232696,1182088.0,,
06-01-2023,15:45,1,67.66,82.65,427.85,428.32,430.11,1232682,1182072.0,,
06-01-2023,15:30,0.95,82.24,103.43,426.13,424.77,427.84,1232666,1182058.0,,
06-01-2023,15:15,0.99,82.39,86.23,427.98,427.62,429.74,1232652,1182044.0,,
06-01-2023,15:00,0.98,88.76,103.56,426.83,426.11,428.44,1232636,1182028.0,,
06-01-2023,14:45,0.99,85.91,103.28,422.46,421.74,423.9,1232620,1182012.0,,
06-01-2023,14:30,0.98,72.13,90.56,423.01,421.72,424.17,1232604,1181996.0,,
06-01-2023,14:15,0.99,74.05,98.87,427.42,427.19,429.38,1232588,1181980.0,,
06-01-2023,14:00,0.99,73.09,76.89,432.72,432.82,435.04,1232572,1181966.0,,
06-01-2023,13:45,0.99,80.33,82.2,431.22,431.18,432.85,1232558,1181950.0,,
06-01-2023,13:30,0.99,73.64,74.97,437.98,437.79,439.74,1232542,1181936.0,,
06-01-2023,13:15,0.99,75.05,79.13,438.79,438.73,440.56,1232528,1181920.0,,
06-01-2023,13:00,0.99,29.57,40.56,436.54,436.14,438.25,1232516,1181910.0,,
06-01-2023,12:45,1,32.38,35.8,429.55,429.58,431.49,1232512,1181904.0,,
06-01-2023,12:30,1,31.93,48.58,426.0,425.24,427.65,1232506,1181900.0,,
06-01-2023,12:15,1,84.45,83.99,422.96,423.46,424.42,1232494,1181888.0,,
06-01-2023,12:00,0.99,80.66,64.86,427.27,427.13,429.15,1232478,1181872.0,,
06-01-2023,11:45,1.00(Le),80.21,63.87,421.54,422.39,424.19,1232464,1181858.0,,
06-01-2023,11:30,1,59.09,58.0,421.15,421.42,423.5,1232450,1181844.0,,
06-01-2023,11:15,0.99,65.55,78.98,419.12,419.12,420.76,1232436,1181832.0,,
06-01-2023,11:00,1,74.24,78.64,416.91,416.79,418.87,1232422,1181816.0,,
06-01-2023,10:45,1,71.83,76.88,418.85,419.08,421.17,1232408,1181802.0,,
06-01-2023,10:30,1,83.36,95.1,417.29,417.37,419.24,1232394,1181788.0,,
06-01-2023,10:15,0.98,68.3,72.13,421.0,420.48,422.67,1232380,1181774.0,,
06-01-2023,10:00,1,69.45,73.7,421.34,421.0,423.45,1232370,1181764.0,,
06-01-2023,09:45,1,73.18,74.47,424.47,425.18,427.42,1232356,1181750.0,,
06-01-2023,09:30,1,61.23,74.18,425.27,424.99,426.85,1232342,1181736.0,,
06-01-2023,09:15,1,61.82,57.69,423.27,423.83,425.95,1232330,1181724.0,,
06-01-2023,09:00,1.00(Le),56.37,54.7,431.12,431.23,433.17,1232318,1181712.0,,
06-01-2023,08:45,1,58.38,62.94,414.56,413.03,414.84,1232306,1181702.0,,
06-01-2023,08:30,1,49.71,48.42,420.78,420.82,422.97,1232296,1181690.0,,
06-01-2023,08:15,0.95,72.89,77.64,420.48,420.9,422.93,1232284,1181678.0,,
06-01-2023,08:00,1,67.04,59.17,426.15,426.37,427.76,1232272,1181668.0,,
06-01-2023,07:45,1,67.34,63.01,417.05,418.32,419.32,1232260,1181654.0,,
06-01-2023,07:30,1,50.61,64.63,421.21,420.54,422.64,1232248,1181644.0,,
06-01-2023,07:15,1,59.59,50.69,422.83,422.8,424.74,1232238,1181634.0,,
06-01-2023,07:00,1,42.73,40.94,428.9,429.6,431.24,1232230,1181624.0,,
06-01-2023,06:45,1,49.89,43.66,427.86,427.99,429.69,1232222,1181616.0,,
06-01-2023,06:30,1,38.9,42.05,429.83,429.69,431.98,1232212,1181608.0,,
06-01-2023,06:15,1,61.44,67.95,429.09,429.2,431.52,1232204,1181598.0,,
06-01-2023,06:00,1.00(Le),56.22,55.29,433.57,434.33,435.97,1232192,1181588.0,,
06-01-2023,05:45,1,78.36,62.13,435.8,435.39,437.1,1232180,1181576.0,,
06-01-2023,05:30,1,70.16,67.96,437.57,438.24,439.83,1232168,1181564.0,,
06-01-2023,05:15,1,52.99,70.35,438.98,438.89,440.85,1232156,1181550.0,,
06-01-2023,05:00,1,73.58,64.51,441.38,441.89,443.09,1232144,1181540.0,,
06-01-2023,04:45,0.96(Le),64.75,62.64,443.14,443.39,445.43,1232132,1181526.0,,
06-01-2023,04:30,1.00(Le),69.65,70.11,442.75,443.42,445.1,1232118,1181512.0,,
06-01-2023,04:15,1,79.86,79.89,442.57,443.1,444.31,1232104,1181498.0,,
06-01-2023,04:00,1,65.24,69.46,444.92,445.08,446.97,1232088,1181484.0,,
06-01-2023,03:45,1,80.73,75.78,444.1,444.44,446.71,1232074,1181468.0,,
06-01-2023,03:30,1,71.66,71.2,444.99,445.58,447.73,1232060,1181454.0,,
06-01-2023,03:15,1,74.86,76.31,444.79,445.07,447.05,1232044,1181440.0,,
06-01-2023,03:00,1,68.49,80.28,446.24,446.59,448.74,1232030,1181426.0,,
06-01-2023,02:45,1,79.71,78.87,443.55,443.65,445.91,1232016,1181410.0,,
06-01-2023,02:30,0.99,72.72,81.25,443.82,443.58,445.97,1232000,1181396.0,,
06-01-2023,02:15,1,69.32,78.07,444.25,444.03,445.96,1231984,1181380.0,,
06-01-2023,02:00,1,66.72,74.14,444.84,444.67,446.71,1231970,1181366.0,,
06-01-2023,01:46,0.99,63.19,68.57,442.78,442.04,444.31,1231956,1181352.0,,
06-01-2023,01:30,1,63.52,72.72,442.12,442.54,444.58,1231940,1181336.0,,
06-01-2023,01:15,0.96,72.54,73.22,441.81,441.81,443.98,1231926,1181322.0,,
06-01-2023,01:03,1,0.03,0.03,445.61,446.37,448.93,1231920,,,
06-01-2023,00:15,0.99,69.04,72.69,442.78,442.93,445.19,1231908,1181304.0,,
06-01-2023,00:00,0.99,76.81,75.36,444.46,444.88,446.72,1231892,1181290.0,,
07-01-2023,23:45,0.98,79.62,82.43,437.79,438.35,439.89,1234428,1183798.0,,
07-01-2023,23:30,0.98,70.0,84.74,439.0,439.41,440.88,1234412,1183782.0,,
07-01-2023,23:15,0.98,87.22,90.04,436.44,436.71,437.96,1234396,1183768.0,,
07-01-2023,23:00,0.99,78.04,75.77,436.3,436.19,438.04,1234380,1183752.0,,
07-01-2023,22:45,1,67.22,66.31,435.53,436.15,438.2,1234366,1183738.0,,
07-01-2023,22:30,1,36.81,43.04,436.68,437.3,439.07,1234354,1183726.0,,
07-01-2023,22:15,0.99,31.0,42.69,437.05,436.97,438.69,1234348,1183720.0,,
07-01-2023,22:00,0.91(Le),55.07,63.74,441.88,442.87,445.21,1234342,1183714.0,,
07-01-2023,21:45,0.97,85.13,80.9,433.59,434.96,436.04,1234326,1183698.0,,
07-01-2023,21:30,0.98,77.61,85.1,434.73,434.91,437.08,1234310,1183682.0,,
07-01-2023,21:15,0.97,78.86,80.64,432.7,432.99,435.3,1234292,1183666.0,,
07-01-2023,21:00,0.98,85.35,94.3,433.73,433.84,435.42,1234276,1183650.0,,
07-01-2023,20:45,0.98,80.05,83.78,430.94,431.2,433.24,1234260,1183636.0,,
07-01-2023,20:30,0.98,77.89,98.42,429.43,428.86,431.21,1234244,1183620.0,,
07-01-2023,20:15,0.97,82.49,94.92,430.79,430.69,432.85,1234228,1183604.0,,
07-01-2023,20:00,0.97,89.84,95.79,429.94,429.27,432.04,1234212,1183586.0,,
07-01-2023,19:45,0.98,81.46,91.1,426.99,426.77,429.3,1234194,1183570.0,,
07-01-2023,19:30,0.96,87.23,85.43,428.18,428.28,430.09,1234178,1183556.0,,
07-01-2023,19:15,0.99,56.2,72.5,423.49,423.89,426.03,1234166,1183542.0,,
07-01-2023,19:00,1,40.54,56.8,426.86,427.29,429.55,1234156,1183534.0,,
07-01-2023,18:45,1,55.76,61.71,445.07,445.3,447.72,1234148,1183524.0,,
07-01-2023,18:30,1.00(Le),49.13,49.69,444.4,444.27,446.45,1234136,1183514.0,,
07-01-2023,18:15,1,51.68,59.64,445.77,445.07,447.61,1234124,1183502.0,,
07-01-2023,18:00,1,59.49,72.11,447.5,447.15,449.51,1234112,1183490.0,,
07-01-2023,17:45,1,70.71,75.69,443.16,442.81,444.69,1234098,1183476.0,,
